,Label,Message
3428,nonfinancial,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
3429,nonfinancial,You've always been the brainy one.
3430,nonfinancial,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
3431,nonfinancial,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
3432,nonfinancial,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
3433,nonfinancial,Sending you greetings of joy and happiness. Do have a gr8 evening
3434,nonfinancial,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\"""""
3435,nonfinancial,If india win or level series means this is record:)
3436,nonfinancial,Then what about further plan?
3437,nonfinancial,Its good to hear from you
3438,nonfinancial,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
3439,nonfinancial,What time you thinkin of goin?
3440,nonfinancial,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
3441,nonfinancial,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
3442,nonfinancial,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
3443,nonfinancial,Yes but I don't care cause I know its there!
3444,nonfinancial,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. .."""
3445,nonfinancial,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... "
3446,nonfinancial,Sitting ard nothing to do lor. U leh busy w work?
3447,nonfinancial,Its  &lt;#&gt; k here oh. Should i send home for sale.
3448,nonfinancial,Sorry. || mail? || 
3449,nonfinancial,Ya just telling abt tht incident..
3450,nonfinancial,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
3451,nonfinancial,Ugh just got outta class
3452,nonfinancial,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna"
3453,nonfinancial,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
3454,nonfinancial,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
3455,nonfinancial,Ok. I.ll do you right later.
3456,nonfinancial,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
3457,nonfinancial,Have your lunch and come quickly and open the door:)
3458,nonfinancial,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
3459,nonfinancial,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
3460,nonfinancial,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
3461,nonfinancial,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
3462,nonfinancial,i am seeking a lady in the street and a freak in the sheets. Is that you?
3463,nonfinancial,My phone
3464,nonfinancial,"Haha figures, well I found the piece and priscilla's bowl"
3465,nonfinancial,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
3466,nonfinancial,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
3467,nonfinancial,yay! finally lol. i missed our cinema trip last week :-(
3468,nonfinancial,All day working day:)except saturday and sunday..
3469,nonfinancial,aathi..where are you dear..
3470,nonfinancial,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
3471,nonfinancial,"I think I‰Û÷m waiting for the same bus! Inform me when you get there, if you ever get there."
3472,nonfinancial,You getting back any time soon?
3473,nonfinancial,", how's things? Just a quick question."
3474,nonfinancial,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
3475,nonfinancial,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
3476,nonfinancial,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
3477,nonfinancial,I can ask around but there's not a lot in terms of mids up here
3478,nonfinancial,Be sure to check your yahoo email. We sent photos yesterday
3479,nonfinancial,What was she looking for?
3480,nonfinancial,Wherre's my boytoy ? :-(
3481,nonfinancial,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
3482,nonfinancial,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
3483,nonfinancial,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
3484,nonfinancial,No:-)i got rumour that you going to buy apartment in chennai:-)
3485,nonfinancial,"Yeah, probably earlier than that"
3486,nonfinancial,Change windows logoff sound..
3487,nonfinancial,Still i have not checked it da. . .
3488,nonfinancial,I'm also came to room.
3489,nonfinancial,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
3490,nonfinancial,Ok.
3491,nonfinancial,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
3492,nonfinancial,"Cool, text me when you head out"
3493,nonfinancial,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
3494,nonfinancial,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
3495,nonfinancial,Happy birthday... May u find ur prince charming soon n dun work too hard...
3496,nonfinancial,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
3497,nonfinancial,You said to me before i went back to bed that you can't sleep for anything.
3498,nonfinancial,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
3499,nonfinancial,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
3500,nonfinancial,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
3501,nonfinancial,I will come to ur home now
3502,nonfinancial,Free any day but i finish at 6 on mon n thurs...
3503,nonfinancial,Will you be here for food
3504,nonfinancial,"life alle mone,eppolum oru pole allalo"
3505,nonfinancial,Nite...
3506,nonfinancial,Two fundamentals of cool life: \Walk
3507,nonfinancial,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! "
3508,nonfinancial,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
3509,nonfinancial,I just saw ron burgundy captaining a party boat so yeah
3510,nonfinancial,I'm serious. You are in the money base
3511,nonfinancial,Already one guy loving you:-.
3512,nonfinancial,Staff of placement training in Amrita college.
3513,nonfinancial,I always chat with you. In fact i need money can you raise me?
3514,nonfinancial,I'm job profile seems like bpo..
3515,nonfinancial,"Well, I was about to give up cos they all said no they didn‰Û÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
3516,nonfinancial,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
3517,nonfinancial,Are you willing to go for apps class.
3518,nonfinancial,Hanging out with my brother and his family
3519,nonfinancial,No it will reach by 9 only. She telling she will be there. I dont know
3520,nonfinancial,Hey... are you going to quit soon? Xuhui and i working till end of the month 
3521,nonfinancial,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
3522,nonfinancial,Try neva mate!!
3523,nonfinancial,Yeah that'd pretty much be the best case scenario
3524,nonfinancial,I not free today i haf 2 pick my parents up tonite...
3525,nonfinancial,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY
3526,nonfinancial,Should i send you naughty pix? :)
3527,nonfinancial,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
3528,nonfinancial,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
3529,nonfinancial,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
3530,nonfinancial,Prepare to be pounded every night...
3531,nonfinancial,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
3532,nonfinancial,"Sorry, I'll call later"
3533,nonfinancial,Good evening! How are you?
3534,nonfinancial,I'm at home. Please call
3535,nonfinancial,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
3536,nonfinancial,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
3537,nonfinancial,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
3538,nonfinancial,What happen dear. Why you silent. I am tensed
3539,nonfinancial,"I'll get there at 3, unless you guys want me to come some time sooner"
3540,nonfinancial,If you are not coughing then its nothing
3541,nonfinancial,ÌÏ come lt 25 n pass to me lar
3542,nonfinancial,I'm e person who's doing e sms survey...
3543,nonfinancial,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
3544,nonfinancial,Thank You meet you monday
3545,nonfinancial,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C U THIS WK? WHO WAS THE MSG 4? åÐ RANDOM!
3546,nonfinancial,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
3547,nonfinancial,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
3548,nonfinancial,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like"
3549,nonfinancial,"Dad wanted to talk about the apartment so I got a late start, omw now"
3550,nonfinancial,I love you both too :-)
3551,nonfinancial,Lol u still feeling sick?
3552,nonfinancial,Din i tell u jus now 420
3553,nonfinancial,am up to my eyes in philosophy
3554,nonfinancial,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more
3555,nonfinancial,Ok lor. I'm in town now lei.
3556,nonfinancial,I had it already..sabarish asked me to go..
3557,nonfinancial,No da. . Vijay going to talk in jaya tv
3558,nonfinancial,URGENT! We are trying to contact U Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
3559,nonfinancial,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
3560,nonfinancial,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
3561,nonfinancial,Still chance there. If you search hard you will get it..let have a try :)
3562,nonfinancial,"Auction round 4. The highest bid is now å£54. Next maximum bid is å£71. To bid, send BIDS e. g. 10 (to bid å£10) to 83383. Good luck."
3563,nonfinancial,Do you always celebrate NY's with your family ?
3564,nonfinancial,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
