,Label,Message
365,financial,"Repair ref.no for your car is JC66262444 opened on 2015-08-18 18:19hrs,ETD of your car is 2015-08-19 3:33hrs and est.repair amt is Rs.2951 Rgds, True Value"
1096,financial,Bill dated 2012-10-03 for Rs 787 has been generated for your Bsnl fixedline/broadband relationship no. 24367617. The same will reach you by 2012-10-06. Due date: 2012-10-18.
4323,nonfinancial,Ill call you evening ill some ideas.
4013,nonfinancial,Wait 2 min..stand at bus stop
7608,nonfinancial,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
6134,nonfinancial,I've reached home n i bathe liao... U can call me now...
3266,nonfinancial,"Me also da, i feel yesterday night  wait til 2day night dear."
2404,nonfinancial,Ok that's great thanx a lot.
1003,financial,"Repair ref.no for your car is JC14751216 opened on 2011-07-04 20:24hrs,ETD of your car is 2011-07-05 2:42hrs and est.repair amt is Rs.182 Rgds, Aryan Auto Agency"
7111,nonfinancial,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
334,financial,"Repair ref.no for your car is JC52657543 opened on 2010-12-29 22:58hrs,ETD of your car is 2010-12-30 0:34hrs and est.repair amt is Rs.1354 Rgds, True Value"
3775,nonfinancial,I got your back! Do you have any dislikes in bed?
6381,nonfinancial,S...i will take mokka players only:)
6534,nonfinancial,Wa... U so efficient... Gee... Thanx...
4716,nonfinancial,No need for the drug anymore.
172,financial,Bill dated 2009-11-17 for Rs 702 has been generated for your Bsnl fixedline/broadband relationship no. 27314863. The same will reach you by 2009-11-20. Due date: 2009-12-02.
6926,nonfinancial,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
1763,financial,Bill dated 2010-05-02 for Rs 409 has been generated for your Idea fixedline/broadband relationship no. 86456642. The same will reach you by 2010-05-05. Due date: 2010-05-17.
2337,nonfinancial,"Usf I guess, might as well take 1 car"
3100,nonfinancial,"No my blankets are sufficient, thx"
3998,nonfinancial,Hope you are having a great day.
1597,financial,"Repair ref.no for your car is JC77514775 opened on 2014-12-17 22:13hrs,ETD of your car is 2014-12-18 10:56hrs and est.repair amt is Rs.1570 Rgds, Maruti Auto Agency"
5289,nonfinancial,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
5257,nonfinancial,And you! Will expect you whenever you text! Hope all goes well tomo 
2508,nonfinancial,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS
6871,nonfinancial,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
2313,nonfinancial,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
3449,nonfinancial,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
5541,nonfinancial,I can ask around but there's not a lot in terms of mids up here
6131,nonfinancial,TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
4418,nonfinancial,R we going with the  &lt;#&gt;  bus?
7135,nonfinancial,WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.
3611,nonfinancial,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...
2518,nonfinancial,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
4571,nonfinancial,Yup...
7451,nonfinancial,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
6112,nonfinancial,Yeah that's the impression I got
5408,nonfinancial,Reverse is cheating. That is not mathematics.
217,financial,"Repair ref.no for your car is JC75211434 opened on 2011-03-26 10:49hrs,ETD of your car is 2011-03-27 3:36hrs and est.repair amt is Rs.1461 Rgds, Maruti Auto Agency"
1381,financial,"Repair ref.no for your car is JC31644258 opened on 2011-07-04 5:31hrs,ETD of your car is 2011-07-05 8:26hrs and est.repair amt is Rs.2971 Rgds, Maruti Auto Agency"
827,financial,"Repair ref.no for your car is JC13751667 opened on 2012-08-30 13:14hrs,ETD of your car is 2012-08-31 3:47hrs and est.repair amt is Rs.1852 Rgds, True Value"
5808,nonfinancial,"Aight, let me know when you're gonna be around usf"
3311,nonfinancial,Horrible gal. Me in sch doing some stuff. How come u got mc?
6689,nonfinancial,Lol ... I knew that .... I saw him in the dollar store
4199,nonfinancial,"Carlos took a while (again), we leave in a minute"
3195,nonfinancial,"Sorry, I'll call later"
6688,nonfinancial,I'm on the bus. Love you
4760,nonfinancial,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
686,financial,Bill dated 2011-07-09 for Rs 224 has been generated for your Vodafone fixedline/broadband relationship no. 81447233. The same will reach you by 2011-07-12. Due date: 2011-07-24.
388,financial,"Repair ref.no for your car is JC28244745 opened on 2011-01-22 17:16hrs,ETD of your car is 2011-01-23 9:27hrs and est.repair amt is Rs.1006 Rgds, Lakshmi Auto Agency"
7030,nonfinancial,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill
7082,nonfinancial,Great! How is the office today?
4134,nonfinancial,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
3962,nonfinancial,Wat would u like 4 ur birthday?
2250,nonfinancial,"Haha awesome, be there in a minute"
59,financial,Bill dated 2014-04-12 for Rs 1002 has been generated for your Jio fixedline/broadband relationship no. 17826737. The same will reach you by 2014-04-15. Due date: 2014-04-27.
1037,financial,Bill dated 2011-11-14 for Rs 1169 has been generated for your Jio fixedline/broadband relationship no. 35563765. The same will reach you by 2011-11-17. Due date: 2011-11-29.
1656,financial,Bill dated 2015-06-29 for Rs 490 has been generated for your Bsnl fixedline/broadband relationship no. 88683212. The same will reach you by 2015-07-02. Due date: 2015-07-14.
6586,nonfinancial,Actually I decided I was too hungry so I haven't left yet :V
3345,nonfinancial,Am I the only one who doesn't stalk profiles?
4,financial,Bill dated 2012-09-07 for Rs 501 has been generated for your Airtel fixedline/broadband relationship no. 73346675. The same will reach you by 2012-09-10. Due date: 2012-09-22.
1136,financial,Bill dated 2010-01-04 for Rs 337 has been generated for your Reliance fixedline/broadband relationship no. 82874855. The same will reach you by 2010-01-07. Due date: 2010-01-19.
6883,nonfinancial,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
7238,nonfinancial,Water logging in desert. Geoenvironmental implications.
6289,nonfinancial,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
5276,nonfinancial,What's ur pin?
1920,financial,Bill dated 2015-08-14 for Rs 252 has been generated for your Reliance fixedline/broadband relationship no. 16864254. The same will reach you by 2015-08-17. Due date: 2015-08-29.
2249,nonfinancial,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
4337,nonfinancial,Cold. Dont be sad dear
2088,nonfinancial,Ffffffffff. Alright no way I can meet up with you sooner?
1554,financial,"Repair ref.no for your car is JC66221353 opened on 2013-11-21 0:55hrs,ETD of your car is 2013-11-22 22:25hrs and est.repair amt is Rs.854 Rgds, Aryan Auto Agency"
6644,nonfinancial,Not course. Only maths one day one chapter with in one month we can finish.
809,financial,Bill dated 2012-05-06 for Rs 430 has been generated for your Jio fixedline/broadband relationship no. 64111778. The same will reach you by 2012-05-09. Due date: 2012-05-21.
3748,nonfinancial,Do you want bold 2 or bb torch
442,financial,Bill dated 2012-10-12 for Rs 896 has been generated for your Vodafone fixedline/broadband relationship no. 21386612. The same will reach you by 2012-10-15. Due date: 2012-10-27.
7012,nonfinancial,I am in bus on the way to calicut
2061,financial,Thank you for using State Bank Internet banking. Your Transaction Ref No ITP8498380 for Rs.5000 on 05-DEC-16 08:17
4140,nonfinancial,"Trust me. Even if isn't there, its there."
970,financial,"Repair ref.no for your car is JC84845114 opened on 2014-08-29 2:16hrs,ETD of your car is 2014-08-30 11:32hrs and est.repair amt is Rs.1070 Rgds, Maruti Auto Agency"
6163,nonfinancial,I not at home now lei...
1100,financial,Bill dated 2013-08-02 for Rs 591 has been generated for your Docomo fixedline/broadband relationship no. 48214571. The same will reach you by 2013-08-05. Due date: 2013-08-17.
2841,nonfinancial,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\"""""
1970,financial,Bill dated 2011-01-18 for Rs 91 has been generated for your Airtel fixedline/broadband relationship no. 64522772. The same will reach you by 2011-01-21. Due date: 2011-02-02.
3224,nonfinancial,You sure your neighbors didnt pick it up
3909,nonfinancial,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
660,financial,"Repair ref.no for your car is JC35345453 opened on 2015-07-28 13:23hrs,ETD of your car is 2015-07-29 1:20hrs and est.repair amt is Rs.2126 Rgds, Aryan Auto Agency"
7072,nonfinancial,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
1978,financial,Bill dated 2015-07-05 for Rs 522 has been generated for your Reliance fixedline/broadband relationship no. 62835686. The same will reach you by 2015-07-08. Due date: 2015-07-20.
6716,nonfinancial,Lol yes. But it will add some spice to your day.
6440,nonfinancial,How much is torch in 9ja.
5102,nonfinancial,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
758,financial,"Repair ref.no for your car is JC71836525 opened on 2013-07-16 16:21hrs,ETD of your car is 2013-07-17 5:36hrs and est.repair amt is Rs.981 Rgds, Maha Veer Auto Agency"
1323,financial,"Repair ref.no for your car is JC52452418 opened on 2012-12-11 7:45hrs,ETD of your car is 2012-12-12 1:52hrs and est.repair amt is Rs.1047 Rgds, True Value"
3854,nonfinancial,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
7598,nonfinancial,Ok which your another number
7417,nonfinancial,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...
1894,financial,"Repair ref.no for your car is JC13673683 opened on 2015-01-28 11:13hrs,ETD of your car is 2015-01-29 22:25hrs and est.repair amt is Rs.1293 Rgds, Aryan Auto Agency"
7016,nonfinancial,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
2549,nonfinancial,If we win its really no 1 side for long time.
3619,nonfinancial,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.
7059,nonfinancial,Happy new year. Hope you are having a good semester
6238,nonfinancial,How are you doing. How's the queen. Are you going for the royal wedding
1770,financial,"Repair ref.no for your car is JC17141544 opened on 2015-06-20 14:50hrs,ETD of your car is 2015-06-21 21:19hrs and est.repair amt is Rs.952 Rgds, True Value"
4763,nonfinancial,Oh baby of the house. How come you dont have any new pictures on facebook
4138,nonfinancial,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
3218,nonfinancial,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
2504,nonfinancial,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
6810,nonfinancial,"When you just put in the + sign, choose my number and the pin will show. Right?"
2481,nonfinancial,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
1423,financial,"Repair ref.no for your car is JC63344852 opened on 2014-03-13 18:32hrs,ETD of your car is 2014-03-14 8:39hrs and est.repair amt is Rs.1638 Rgds, Maha Veer Auto Agency"
7585,nonfinancial,You are a big chic. Common. Declare
4641,nonfinancial,Hey whats up? U sleeping all morning?
5361,nonfinancial,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
6141,nonfinancial,Gam gone after outstanding innings.
4141,nonfinancial,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
5739,nonfinancial,Hey r Ì_ still online? I've finished the formatting...
3234,nonfinancial,"Yeah, we can probably swing by once my roommate finishes up with his girl"
76,financial,"Repair ref.no for your car is JC56771815 opened on 2015-05-20 16:56hrs,ETD of your car is 2015-05-21 2:13hrs and est.repair amt is Rs.2824 Rgds, True Value"
7428,nonfinancial,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
4147,nonfinancial,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
5174,nonfinancial,Short But Cute : \ Be a good person 
740,financial,Bill dated 2011-09-08 for Rs 148 has been generated for your Bsnl fixedline/broadband relationship no. 63822127. The same will reach you by 2011-09-11. Due date: 2011-09-23.
